County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,Good_to_Moderate_Ratio,Unhealthy_Days_Percentage
Duplin,1994,212.0,154.0,47.0,10.0,1.0,0.0,0.0,161.0,84.0,42.0,0.0,0.0,212.0,0.0,0.0,3.276595744680851,5.188679245283019
Durham,1994,365.0,256.0,84.0,22.0,3.0,0.0,0.0,172.0,93.0,40.0,162.0,0.0,198.0,0.0,5.0,3.0476190476190474,6.8493150684931505
Edgecombe,1994,61.0,61.0,0.0,0.0,0.0,0.0,0.0,49.0,30.0,18.0,0.0,0.0,0.0,0.0,61.0,inf,0.0
Forsyth,1994,365.0,233.0,103.0,22.0,6.0,1.0,0.0,205.0,100.0,45.0,88.0,89.0,185.0,0.0,3.0,2.262135922330097,7.9452054794520555
Franklin,1994,213.0,108.0,71.0,29.0,5.0,0.0,0.0,182.0,115.0,50.0,0.0,0.0,213.0,0.0,0.0,1.5211267605633803,15.96244131455399
Gaston,1994,167.0,166.0,1.0,0.0,0.0,0.0,0.0,51.0,39.0,22.0,167.0,0.0,0.0,0.0,0.0,166.0,0.0
Granville,1994,226.0,149.0,62.0,14.0,1.0,0.0,0.0,156.0,97.0,44.0,0.0,0.0,208.0,0.0,18.0,2.403225806451613,6.637168141592921
Guilford,1994,365.0,258.0,73.0,29.0,5.0,0.0,0.0,192.0,97.0,38.0,148.0,0.0,209.0,0.0,8.0,3.5342465753424657,9.315068493150685
Halifax,1994,56.0,56.0,0.0,0.0,0.0,0.0,0.0,44.0,30.0,19.0,0.0,0.0,0.0,0.0,56.0,inf,0.0
Harnett,1994,58.0,58.0,0.0,0.0,0.0,0.0,0.0,48.0,33.0,23.0,0.0,0.0,0.0,0.0,58.0,inf,0.0
Haywood,1994,166.0,134.0,31.0,1.0,0.0,0.0,0.0,101.0,77.0,41.0,0.0,0.0,110.0,22.0,34.0,4.32258064516129,0.6024096385542169
Henderson,1994,54.0,54.0,0.0,0.0,0.0,0.0,0.0,39.0,30.0,20.0,0.0,0.0,0.0,0.0,54.0,inf,0.0
Johnston,1994,213.0,115.0,59.0,34.0,5.0,0.0,0.0,179.0,115.0,49.0,0.0,0.0,213.0,0.0,0.0,1.9491525423728813,18.30985915492958
Lincoln,1994,239.0,132.0,72.0,29.0,6.0,0.0,0.0,200.0,115.0,48.0,0.0,1.0,213.0,0.0,25.0,1.8333333333333333,14.644351464435147
Macon,1994,363.0,307.0,50.0,6.0,0.0,0.0,0.0,150.0,67.0,37.0,0.0,0.0,363.0,0.0,0.0,6.14,1.6528925619834711
McDowell,1994,60.0,60.0,0.0,0.0,0.0,0.0,0.0,50.0,37.0,23.0,0.0,0.0,0.0,0.0,60.0,inf,0.0
Mitchell,1994,57.0,57.0,0.0,0.0,0.0,0.0,0.0,49.0,44.0,25.0,0.0,0.0,0.0,0.0,57.0,inf,0.0
Montgomery,1994,349.0,247.0,83.0,18.0,1.0,0.0,0.0,166.0,87.0,40.0,0.0,0.0,349.0,0.0,0.0,2.9759036144578315,5.444126074498568
Onslow,1994,54.0,53.0,1.0,0.0,0.0,0.0,0.0,57.0,26.0,19.0,0.0,0.0,0.0,0.0,54.0,53.0,0.0
Orange,1994,65.0,49.0,16.0,0.0,0.0,0.0,0.0,67.0,57.0,30.0,65.0,0.0,0.0,0.0,0.0,3.0625,0.0
Pasquotank,1994,46.0,45.0,1.0,0.0,0.0,0.0,0.0,64.0,24.0,14.0,0.0,0.0,0.0,0.0,46.0,45.0,0.0
Rockingham,1994,214.0,99.0,78.0,29.0,8.0,0.0,0.0,185.0,122.0,54.0,0.0,0.0,214.0,0.0,0.0,1.2692307692307692,17.289719626168225
Rowan,1994,210.0,111.0,66.0,22.0,9.0,2.0,0.0,202.0,119.0,49.0,0.0,4.0,180.0,0.0,26.0,1.6818181818181819,15.714285714285714
Watauga,1994,37.0,37.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,19.0,0.0,0.0,0.0,0.0,37.0,inf,0.0
Wayne,1994,61.0,61.0,0.0,0.0,0.0,0.0,0.0,46.0,31.0,19.0,0.0,0.0,0.0,0.0,61.0,inf,0.0
Wilson,1994,60.0,60.0,0.0,0.0,0.0,0.0,0.0,48.0,32.0,18.0,0.0,0.0,0.0,0.0,60.0,inf,0.0
Yancey,1994,168.0,82.0,74.0,10.0,2.0,0.0,0.0,161.0,93.0,51.0,0.0,0.0,168.0,0.0,0.0,1.1081081081081081,7.142857142857142
Alamance,1995,55.0,53.0,2.0,0.0,0.0,0.0,0.0,53.0,32.0,19.0,0.0,0.0,0.0,0.0,55.0,26.5,0.0
Alexander,1995,60.0,60.0,0.0,0.0,0.0,0.0,0.0,48.0,31.0,19.0,0.0,0.0,0.0,0.0,60.0,inf,0.0
Avery,1995,271.0,148.0,99.0,24.0,0.0,0.0,0.0,143.0,100.0,49.0,0.0,0.0,271.0,0.0,0.0,1.494949494949495,8.856088560885608
Beaufort,1995,56.0,56.0,0.0,0.0,0.0,0.0,0.0,42.0,24.0,14.0,0.0,0.0,0.0,0.0,56.0,inf,0.0
Cabarrus,1995,61.0,61.0,0.0,0.0,0.0,0.0,0.0,46.0,30.0,19.0,0.0,0.0,0.0,0.0,61.0,inf,0.0
Caldwell,1995,213.0,91.0,95.0,26.0,1.0,0.0,0.0,166.0,105.0,61.0,0.0,0.0,213.0,0.0,0.0,0.9578947368421052,12.676056338028168
Camden,1995,204.0,125.0,66.0,10.0,3.0,0.0,0.0,156.0,90.0,47.0,0.0,0.0,204.0,0.0,0.0,1.893939393939394,6.372549019607843
Carteret,1995,323.0,248.0,69.0,6.0,0.0,0.0,0.0,143.0,77.0,35.0,0.0,0.0,323.0,0.0,0.0,3.5942028985507246,1.8575851393188854
Caswell,1995,213.0,136.0,60.0,13.0,4.0,0.0,0.0,187.0,97.0,44.0,0.0,0.0,213.0,0.0,0.0,2.2666666666666666,7.981220657276995
Catawba,1995,58.0,57.0,1.0,0.0,0.0,0.0,0.0,51.0,33.0,20.0,0.0,0.0,0.0,0.0,58.0,57.0,0.0
Chatham,1995,237.0,141.0,66.0,27.0,3.0,0.0,0.0,164.0,105.0,45.0,0.0,0.0,214.0,0.0,23.0,2.1363636363636362,12.658227848101266
Davidson,1995,61.0,59.0,2.0,0.0,0.0,0.0,0.0,54.0,36.0,25.0,0.0,0.0,0.0,0.0,61.0,29.5,0.0
Davie,1995,15.0,15.0,0.0,0.0,0.0,0.0,0.0,25.0,23.0,16.0,0.0,0.0,0.0,0.0,15.0,inf,0.0
Duplin,1995,206.0,156.0,49.0,1.0,0.0,0.0,0.0,112.0,77.0,38.0,0.0,0.0,206.0,0.0,0.0,3.183673469387755,0.48543689320388345
Durham,1995,365.0,250.0,81.0,32.0,2.0,0.0,0.0,156.0,100.0,36.0,159.0,0.0,198.0,0.0,8.0,3.0864197530864197,9.315068493150685
Edgecombe,1995,60.0,59.0,1.0,0.0,0.0,0.0,0.0,62.0,30.0,18.0,0.0,0.0,0.0,0.0,60.0,59.0,0.0
Forsyth,1995,365.0,234.0,82.0,40.0,7.0,2.0,0.0,207.0,112.0,43.0,47.0,112.0,200.0,0.0,6.0,2.8536585365853657,13.424657534246576
Franklin,1995,214.0,125.0,65.0,24.0,0.0,0.0,0.0,129.0,101.0,47.0,1.0,0.0,213.0,0.0,0.0,1.9230769230769231,11.214953271028037
Gaston,1995,176.0,174.0,2.0,0.0,0.0,0.0,0.0,54.0,31.0,18.0,176.0,0.0,0.0,0.0,0.0,87.0,0.0
Granville,1995,238.0,110.0,68.0,52.0,8.0,0.0,0.0,179.0,133.0,58.0,0.0,0.0,212.0,0.0,26.0,1.6176470588235294,25.210084033613445
Guilford,1995,362.0,256.0,78.0,24.0,4.0,0.0,0.0,195.0,97.0,37.0,138.0,0.0,210.0,0.0,14.0,3.282051282051282,7.734806629834254
Halifax,1995,52.0,52.0,0.0,0.0,0.0,0.0,0.0,48.0,32.0,19.0,0.0,0.0,0.0,0.0,52.0,inf,0.0
Harnett,1995,59.0,59.0,0.0,0.0,0.0,0.0,0.0,50.0,34.0,21.0,0.0,0.0,0.0,0.0,59.0,inf,0.0
Haywood,1995,252.0,125.0,99.0,24.0,4.0,0.0,0.0,195.0,101.0,51.0,0.0,0.0,193.0,39.0,20.0,1.2626262626262625,11.11111111111111
Henderson,1995,58.0,58.0,0.0,0.0,0.0,0.0,0.0,46.0,32.0,21.0,0.0,0.0,0.0,0.0,58.0,inf,0.0
Johnston,1995,192.0,116.0,49.0,24.0,3.0,0.0,0.0,164.0,115.0,45.0,0.0,0.0,192.0,0.0,0.0,2.36734693877551,14.0625
Lincoln,1995,238.0,136.0,72.0,24.0,6.0,0.0,0.0,190.0,112.0,46.0,0.0,0.0,214.0,0.0,24.0,1.8888888888888888,12.605042016806722
Macon,1995,356.0,291.0,60.0,5.0,0.0,0.0,0.0,133.0,64.0,38.0,0.0,0.0,356.0,0.0,0.0,4.85,1.4044943820224718
Martin,1995,210.0,135.0,64.0,11.0,0.0,0.0,0.0,133.0,80.0,44.0,0.0,0.0,210.0,0.0,0.0,2.109375,5.238095238095238
McDowell,1995,61.0,60.0,1.0,0.0,0.0,0.0,0.0,51.0,36.0,25.0,0.0,0.0,0.0,0.0,61.0,60.0,0.0
Mitchell,1995,58.0,56.0,2.0,0.0,0.0,0.0,0.0,60.0,46.0,31.0,0.0,0.0,0.0,0.0,58.0,28.0,0.0
Montgomery,1995,260.0,158.0,81.0,20.0,1.0,0.0,0.0,197.0,97.0,45.0,0.0,0.0,260.0,0.0,0.0,1.9506172839506173,8.076923076923077
Northampton,1995,209.0,126.0,62.0,18.0,3.0,0.0,0.0,166.0,101.0,46.0,0.0,0.0,209.0,0.0,0.0,2.032258064516129,10.047846889952153
Onslow,1995,56.0,56.0,0.0,0.0,0.0,0.0,0.0,40.0,27.0,18.0,0.0,0.0,0.0,0.0,56.0,inf,0.0
Orange,1995,183.0,171.0,12.0,0.0,0.0,0.0,0.0,78.0,48.0,24.0,183.0,0.0,0.0,0.0,0.0,14.25,0.0
Pasquotank,1995,59.0,59.0,0.0,0.0,0.0,0.0,0.0,31.0,27.0,15.0,0.0,0.0,0.0,0.0,59.0,inf,0.0
Person,1995,209.0,126.0,68.0,14.0,1.0,0.0,0.0,159.0,93.0,46.0,0.0,0.0,209.0,0.0,0.0,1.8529411764705883,7.177033492822966
Robeson,1995,58.0,58.0,0.0,0.0,0.0,0.0,0.0,48.0,31.0,20.0,0.0,0.0,0.0,0.0,58.0,inf,0.0
Rockingham,1995,210.0,152.0,54.0,4.0,0.0,0.0,0.0,140.0,80.0,44.0,0.0,0.0,210.0,0.0,0.0,2.814814814814815,1.9047619047619049
Rowan,1995,229.0,111.0,76.0,30.0,11.0,1.0,0.0,205.0,133.0,51.0,2.0,0.0,203.0,0.0,24.0,1.4605263157894737,18.340611353711793
Swain,1995,213.0,173.0,40.0,0.0,0.0,0.0,0.0,100.0,58.0,42.0,0.0,0.0,202.0,0.0,11.0,4.325,0.0
Watauga,1995,33.0,33.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,17.0,0.0,0.0,0.0,0.0,33.0,inf,0.0
Wayne,1995,61.0,61.0,0.0,0.0,0.0,0.0,0.0,38.0,28.0,18.0,0.0,0.0,0.0,0.0,61.0,inf,0.0
Wilson,1995,60.0,60.0,0.0,0.0,0.0,0.0,0.0,44.0,30.0,18.0,0.0,0.0,0.0,0.0,60.0,inf,0.0
Yancey,1995,170.0,40.0,77.0,39.0,14.0,0.0,0.0,200.0,143.0,80.0,0.0,0.0,170.0,0.0,0.0,0.5194805194805194,31.176470588235293
Alamance,1996,59.0,59.0,0.0,0.0,0.0,0.0,0.0,46.0,33.0,19.0,0.0,0.0,0.0,0.0,59.0,inf,0.0
Alexander,1996,237.0,147.0,75.0,15.0,0.0,0.0,0.0,143.0,87.0,46.0,0.0,0.0,211.0,0.0,26.0,1.96,6.329113924050633
Avery,1996,212.0,143.0,58.0,11.0,0.0,0.0,0.0,143.0,84.0,45.0,0.0,0.0,212.0,0.0,0.0,2.4655172413793105,5.188679245283019
Beaufort,1996,54.0,54.0,0.0,0.0,0.0,0.0,0.0,33.0,25.0,13.0,0.0,0.0,0.0,0.0,54.0,inf,0.0
Cabarrus,1996,60.0,60.0,0.0,0.0,0.0,0.0,0.0,45.0,31.0,20.0,0.0,0.0,0.0,0.0,60.0,inf,0.0
Carteret,1996,329.0,258.0,63.0,8.0,0.0,0.0,0.0,143.0,74.0,39.0,0.0,0.0,329.0,0.0,0.0,4.095238095238095,2.43161094224924
Caswell,1996,174.0,66.0,67.0,35.0,6.0,0.0,0.0,187.0,126.0,64.0,5.0,0.0,169.0,0.0,0.0,0.9850746268656716,23.563218390804597
Catawba,1996,57.0,56.0,1.0,0.0,0.0,0.0,0.0,51.0,34.0,22.0,0.0,0.0,0.0,0.0,57.0,56.0,0.0
Chatham,1996,231.0,147.0,65.0,17.0,2.0,0.0,0.0,177.0,100.0,46.0,0.0,0.0,209.0,0.0,22.0,2.2615384615384615,8.225108225108226
Davidson,1996,61.0,61.0,0.0,0.0,0.0,0.0,0.0,46.0,38.0,23.0,0.0,0.0,0.0,0.0,61.0,inf,0.0
Davie,1996,195.0,85.0,80.0,29.0,1.0,0.0,0.0,177.0,115.0,54.0,0.0,0.0,195.0,0.0,0.0,1.0625,15.384615384615385
Duplin,1996,206.0,155.0,45.0,6.0,0.0,0.0,0.0,126.0,77.0,42.0,0.0,0.0,206.0,0.0,0.0,3.4444444444444446,2.912621359223301
Durham,1996,363.0,265.0,73.0,22.0,3.0,0.0,0.0,169.0,87.0,40.0,159.0,0.0,201.0,0.0,3.0,3.6301369863013697,6.887052341597796
Edgecombe,1996,235.0,152.0,71.0,12.0,0.0,0.0,0.0,143.0,93.0,45.0,0.0,0.0,209.0,0.0,26.0,2.140845070422535,5.106382978723404
Forsyth,1996,366.0,234.0,97.0,28.0,7.0,0.0,0.0,192.0,100.0,44.0,40.0,120.0,196.0,0.0,10.0,2.4123711340206184,9.562841530054644
Franklin,1996,214.0,103.0,79.0,29.0,3.0,0.0,0.0,177.0,108.0,51.0,3.0,0.0,211.0,0.0,0.0,1.3037974683544304,14.953271028037381
Gaston,1996,214.0,214.0,0.0,0.0,0.0,0.0,0.0,48.0,33.0,20.0,183.0,0.0,0.0,0.0,31.0,inf,0.0
Granville,1996,234.0,105.0,80.0,38.0,11.0,0.0,0.0,192.0,126.0,61.0,1.0,0.0,213.0,0.0,20.0,1.3125,20.94017094017094
Guilford,1996,366.0,270.0,74.0,20.0,2.0,0.0,0.0,192.0,84.0,35.0,144.0,0.0,203.0,0.0,19.0,3.6486486486486487,6.0109289617486334
Halifax,1996,47.0,46.0,1.0,0.0,0.0,0.0,0.0,51.0,33.0,21.0,0.0,0.0,0.0,0.0,47.0,46.0,0.0
Harnett,1996,54.0,54.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,22.0,0.0,0.0,0.0,0.0,54.0,inf,0.0
Haywood,1996,247.0,106.0,106.0,30.0,5.0,0.0,0.0,169.0,108.0,59.0,0.0,0.0,189.0,32.0,26.0,1.0,14.17004048582996
Henderson,1996,60.0,59.0,1.0,0.0,0.0,0.0,0.0,51.0,37.0,20.0,0.0,0.0,0.0,0.0,60.0,59.0,0.0
Johnston,1996,202.0,103.0,67.0,29.0,3.0,0.0,0.0,166.0,112.0,50.0,0.0,0.0,202.0,0.0,0.0,1.537313432835821,15.841584158415841
Lincoln,1996,238.0,137.0,74.0,25.0,2.0,0.0,0.0,164.0,105.0,47.0,0.0,0.0,213.0,0.0,25.0,1.8513513513513513,11.344537815126051
Macon,1996,362.0,300.0,58.0,4.0,0.0,0.0,0.0,136.0,61.0,39.0,0.0,0.0,362.0,0.0,0.0,5.172413793103448,1.1049723756906076
McDowell,1996,60.0,58.0,2.0,0.0,0.0,0.0,0.0,54.0,42.0,27.0,0.0,0.0,0.0,0.0,60.0,29.0,0.0
Mitchell,1996,61.0,57.0,4.0,0.0,0.0,0.0,0.0,60.0,44.0,29.0,0.0,0.0,0.0,0.0,61.0,14.25,0.0
Montgomery,1996,207.0,128.0,54.0,19.0,6.0,0.0,0.0,185.0,108.0,45.0,0.0,0.0,207.0,0.0,0.0,2.3703703703703702,12.077294685990339
Onslow,1996,60.0,60.0,0.0,0.0,0.0,0.0,0.0,41.0,31.0,19.0,0.0,0.0,0.0,0.0,60.0,inf,0.0
Orange,1996,257.0,246.0,11.0,0.0,0.0,0.0,0.0,63.0,42.0,22.0,257.0,0.0,0.0,0.0,0.0,22.363636363636363,0.0
Pasquotank,1996,55.0,55.0,0.0,0.0,0.0,0.0,0.0,35.0,23.0,14.0,0.0,0.0,0.0,0.0,55.0,inf,0.0
Robeson,1996,58.0,57.0,1.0,0.0,0.0,0.0,0.0,51.0,35.0,19.0,0.0,0.0,0.0,0.0,58.0,57.0,0.0
Rockingham,1996,210.0,101.0,79.0,25.0,4.0,1.0,0.0,202.0,112.0,54.0,0.0,0.0,210.0,0.0,0.0,1.2784810126582278,14.285714285714285
Rowan,1996,227.0,105.0,57.0,51.0,12.0,2.0,0.0,205.0,136.0,58.0,0.0,1.0,199.0,0.0,27.0,1.8421052631578947,28.634361233480178
Swain,1996,203.0,180.0,23.0,0.0,0.0,0.0,0.0,84.0,51.0,40.0,0.0,0.0,172.0,0.0,31.0,7.826086956521739,0.0
Watauga,1996,53.0,53.0,0.0,0.0,0.0,0.0,0.0,46.0,31.0,16.0,0.0,0.0,0.0,0.0,53.0,inf,0.0
Wayne,1996,61.0,61.0,0.0,0.0,0.0,0.0,0.0,49.0,31.0,19.0,0.0,0.0,0.0,0.0,61.0,inf,0.0
Wilson,1996,57.0,57.0,0.0,0.0,0.0,0.0,0.0,42.0,31.0,20.0,0.0,0.0,0.0,0.0,57.0,inf,0.0
Yancey,1996,124.0,45.0,61.0,18.0,0.0,0.0,0.0,143.0,108.0,64.0,0.0,0.0,124.0,0.0,0.0,0.7377049180327869,14.516129032258066
Alamance,1997,60.0,58.0,2.0,0.0,0.0,0.0,0.0,53.0,34.0,19.0,0.0,0.0,0.0,0.0,60.0,29.0,0.0
Alexander,1997,235.0,131.0,82.0,20.0,2.0,0.0,0.0,166.0,100.0,47.0,0.0,0.0,213.0,0.0,22.0,1.5975609756097562,9.361702127659575
Avery,1997,359.0,235.0,108.0,16.0,0.0,0.0,0.0,140.0,84.0,45.0,0.0,0.0,359.0,0.0,0.0,2.175925925925926,4.456824512534819
Beaufort,1997,47.0,47.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,14.0,0.0,0.0,0.0,0.0,47.0,inf,0.0
Cabarrus,1997,60.0,60.0,0.0,0.0,0.0,0.0,0.0,49.0,31.0,18.0,0.0,0.0,0.0,0.0,60.0,inf,0.0
Caldwell,1997,214.0,113.0,89.0,12.0,0.0,0.0,0.0,150.0,93.0,49.0,0.0,0.0,214.0,0.0,0.0,1.2696629213483146,5.607476635514018
Camden,1997,214.0,118.0,70.0,26.0,0.0,0.0,0.0,150.0,105.0,49.0,0.0,0.0,214.0,0.0,0.0,1.6857142857142857,12.149532710280374
Carteret,1997,361.0,259.0,81.0,20.0,1.0,0.0,0.0,164.0,84.0,41.0,0.0,0.0,361.0,0.0,0.0,3.197530864197531,5.8171745152354575
Caswell,1997,213.0,77.0,74.0,47.0,15.0,0.0,0.0,182.0,143.0,67.0,0.0,0.0,213.0,0.0,0.0,1.0405405405405406,29.107981220657276
Catawba,1997,61.0,60.0,1.0,0.0,0.0,0.0,0.0,51.0,34.0,21.0,0.0,0.0,0.0,0.0,61.0,60.0,0.0
Chatham,1997,238.0,109.0,90.0,32.0,7.0,0.0,0.0,172.0,115.0,54.0,0.0,0.0,212.0,0.0,26.0,1.211111111111111,16.386554621848738
Davidson,1997,61.0,59.0,2.0,0.0,0.0,0.0,0.0,57.0,38.0,21.0,0.0,0.0,0.0,0.0,61.0,29.5,0.0
Davie,1997,214.0,89.0,72.0,43.0,10.0,0.0,0.0,197.0,126.0,64.0,0.0,0.0,214.0,0.0,0.0,1.2361111111111112,24.766355140186917
Duplin,1997,213.0,163.0,39.0,10.0,1.0,0.0,0.0,159.0,74.0,42.0,0.0,0.0,213.0,0.0,0.0,4.17948717948718,5.164319248826291
Durham,1997,365.0,266.0,78.0,18.0,3.0,0.0,0.0,161.0,80.0,41.0,161.0,0.0,201.0,0.0,3.0,3.41025641025641,5.7534246575342465
Edgecombe,1997,238.0,132.0,65.0,34.0,7.0,0.0,0.0,179.0,115.0,48.0,0.0,0.0,211.0,0.0,27.0,2.0307692307692307,17.22689075630252
Forsyth,1997,365.0,222.0,87.0,46.0,10.0,0.0,0.0,192.0,115.0,45.0,22.0,146.0,192.0,0.0,5.0,2.5517241379310347,15.342465753424658
Franklin,1997,214.0,86.0,66.0,50.0,12.0,0.0,0.0,192.0,140.0,67.0,0.0,0.0,214.0,0.0,0.0,1.303030303030303,28.971962616822427
Gaston,1997,208.0,207.0,1.0,0.0,0.0,0.0,0.0,51.0,30.0,18.0,174.0,0.0,0.0,0.0,34.0,207.0,0.0
Granville,1997,236.0,108.0,68.0,44.0,16.0,0.0,0.0,197.0,143.0,58.0,1.0,0.0,212.0,0.0,23.0,1.588235294117647,25.423728813559322
Guilford,1997,365.0,257.0,82.0,23.0,3.0,0.0,0.0,159.0,90.0,38.0,137.0,0.0,210.0,0.0,18.0,3.1341463414634148,7.123287671232877
Halifax,1997,59.0,57.0,2.0,0.0,0.0,0.0,0.0,54.0,34.0,19.0,0.0,0.0,0.0,0.0,59.0,28.5,0.0
Harnett,1997,52.0,52.0,0.0,0.0,0.0,0.0,0.0,47.0,36.0,20.0,0.0,0.0,0.0,0.0,52.0,inf,0.0
Haywood,1997,273.0,126.0,102.0,39.0,6.0,0.0,0.0,172.0,112.0,54.0,0.0,0.0,209.0,43.0,21.0,1.2352941176470589,16.483516483516482
Henderson,1997,59.0,59.0,0.0,0.0,0.0,0.0,0.0,49.0,36.0,20.0,0.0,0.0,0.0,0.0,59.0,inf,0.0
Johnston,1997,213.0,89.0,77.0,36.0,11.0,0.0,0.0,182.0,122.0,61.0,0.0,0.0,213.0,0.0,0.0,1.155844155844156,22.065727699530516
Lincoln,1997,229.0,125.0,81.0,20.0,3.0,0.0,0.0,159.0,101.0,49.0,0.0,0.0,214.0,0.0,15.0,1.5432098765432098,10.043668122270741
Macon,1997,361.0,296.0,62.0,3.0,0.0,0.0,0.0,129.0,61.0,39.0,0.0,0.0,361.0,0.0,0.0,4.774193548387097,0.8310249307479225
Martin,1997,214.0,128.0,66.0,20.0,0.0,0.0,0.0,147.0,97.0,46.0,0.0,0.0,214.0,0.0,0.0,1.9393939393939394,9.345794392523365
McDowell,1997,61.0,60.0,1.0,0.0,0.0,0.0,0.0,54.0,39.0,23.0,0.0,0.0,0.0,0.0,61.0,60.0,0.0
Mitchell,1997,56.0,54.0,2.0,0.0,0.0,0.0,0.0,52.0,38.0,25.0,0.0,0.0,0.0,0.0,56.0,27.0,0.0
Montgomery,1997,346.0,198.0,108.0,36.0,3.0,1.0,0.0,206.0,105.0,47.0,0.0,0.0,346.0,0.0,0.0,1.8333333333333333,11.560693641618498
Northampton,1997,209.0,111.0,73.0,20.0,5.0,0.0,0.0,159.0,112.0,49.0,0.0,0.0,209.0,0.0,0.0,1.5205479452054795,11.961722488038278
Onslow,1997,59.0,59.0,0.0,0.0,0.0,0.0,0.0,48.0,30.0,17.0,0.0,0.0,0.0,0.0,59.0,inf,0.0
Orange,1997,183.0,174.0,9.0,0.0,0.0,0.0,0.0,90.0,35.0,19.0,183.0,0.0,0.0,0.0,0.0,19.333333333333332,0.0
Pasquotank,1997,60.0,60.0,0.0,0.0,0.0,0.0,0.0,46.0,31.0,16.0,0.0,0.0,0.0,0.0,60.0,inf,0.0
Person,1997,204.0,99.0,70.0,30.0,5.0,0.0,0.0,182.0,119.0,54.0,0.0,0.0,204.0,0.0,0.0,1.4142857142857144,17.15686274509804
Robeson,1997,57.0,56.0,1.0,0.0,0.0,0.0,0.0,53.0,42.0,19.0,0.0,0.0,0.0,0.0,57.0,56.0,0.0
Rockingham,1997,214.0,82.0,80.0,42.0,10.0,0.0,0.0,182.0,136.0,64.0,0.0,0.0,214.0,0.0,0.0,1.025,24.299065420560748
Rowan,1997,239.0,112.0,74.0,38.0,14.0,1.0,0.0,212.0,136.0,54.0,0.0,0.0,213.0,0.0,26.0,1.5135135135135136,22.17573221757322
Swain,1997,234.0,181.0,50.0,3.0,0.0,0.0,0.0,129.0,67.0,42.0,0.0,0.0,209.0,0.0,25.0,3.62,1.282051282051282
Watauga,1997,61.0,61.0,0.0,0.0,0.0,0.0,0.0,46.0,32.0,15.0,0.0,0.0,0.0,0.0,61.0,inf,0.0
Wayne,1997,61.0,61.0,0.0,0.0,0.0,0.0,0.0,50.0,33.0,20.0,0.0,0.0,0.0,0.0,61.0,inf,0.0
Wilson,1997,46.0,45.0,1.0,0.0,0.0,0.0,0.0,53.0,31.0,17.0,0.0,0.0,0.0,0.0,46.0,45.0,0.0
Yancey,1997,213.0,144.0,56.0,13.0,0.0,0.0,0.0,136.0,93.0,45.0,0.0,0.0,213.0,0.0,0.0,2.5714285714285716,6.103286384976526
Alexander,1998,213.0,91.0,66.0,44.0,10.0,2.0,0.0,213.0,133.0,64.0,0.0,0.0,213.0,0.0,0.0,1.378787878787879,26.291079812206576
Avery,1998,360.0,205.0,117.0,32.0,6.0,0.0,0.0,187.0,105.0,48.0,0.0,0.0,360.0,0.0,0.0,1.7521367521367521,10.555555555555555
Cabarrus,1998,57.0,57.0,0.0,0.0,0.0,0.0,0.0,50.0,36.0,19.0,0.0,0.0,0.0,0.0,57.0,inf,0.0
Caldwell,1998,213.0,85.0,74.0,45.0,8.0,1.0,0.0,204.0,133.0,61.0,0.0,0.0,213.0,0.0,0.0,1.1486486486486487,25.352112676056336
Camden,1998,187.0,109.0,65.0,12.0,1.0,0.0,0.0,161.0,93.0,47.0,0.0,0.0,187.0,0.0,0.0,1.676923076923077,6.951871657754011
Carteret,1998,360.0,250.0,80.0,25.0,5.0,0.0,0.0,179.0,90.0,42.0,0.0,0.0,360.0,0.0,0.0,3.125,8.333333333333332
Caswell,1998,214.0,90.0,60.0,50.0,14.0,0.0,0.0,197.0,140.0,64.0,0.0,0.0,214.0,0.0,0.0,1.5,29.906542056074763
Catawba,1998,58.0,58.0,0.0,0.0,0.0,0.0,0.0,44.0,35.0,20.0,0.0,0.0,0.0,0.0,58.0,inf,0.0
Chatham,1998,214.0,87.0,77.0,42.0,8.0,0.0,0.0,174.0,126.0,64.0,0.0,0.0,214.0,0.0,0.0,1.12987012987013,23.364485981308412
Davidson,1998,57.0,55.0,2.0,0.0,0.0,0.0,0.0,51.0,36.0,23.0,0.0,0.0,0.0,0.0,57.0,27.5,0.0
Davie,1998,213.0,92.0,58.0,46.0,16.0,1.0,0.0,205.0,143.0,61.0,0.0,0.0,213.0,0.0,0.0,1.5862068965517242,29.577464788732392
Duplin,1998,212.0,87.0,75.0,40.0,10.0,0.0,0.0,192.0,133.0,61.0,0.0,0.0,212.0,0.0,0.0,1.16,23.58490566037736
Durham,1998,365.0,253.0,60.0,37.0,15.0,0.0,0.0,197.0,115.0,38.0,153.0,0.0,207.0,0.0,5.0,4.216666666666667,14.246575342465754
Edgecombe,1998,240.0,136.0,76.0,21.0,7.0,0.0,0.0,190.0,108.0,47.0,0.0,0.0,214.0,0.0,26.0,1.7894736842105263,11.666666666666666
